0.000952381,0,33.55
0.000952381,5,33.631
0.000952381,10,33.523
0.000952381,20,33.805
0.000952381,30,34.235
0.000952381,40,35.067
0.000952381,50,36.691
0.000952381,60,39.174
0.000952381,70,41.255
0.000952381,80,40.732
0.0011764706,0,33.537
0.0011764706,5,33.611
0.0011764706,10,33.621
0.0011764706,20,33.895
0.0011764706,30,34.158
0.0011764706,40,35.116
0.0011764706,50,37.526
0.0011764706,60,40.179
0.0011764706,70,41.263
0.0011764706,80,40.242
0.0014285714,0,33.184
0.0014285714,5,33.298
0.0014285714,10,33.272
0.0014285714,20,33.675
0.0014285714,30,33.868
0.0014285714,40,34.86
0.0014285714,50,36.667
0.0014285714,60,39.474
0.0014285714,70,40.526
0.0014285714,80,39.772
0.0018181818,0,35.041
0.0018181818,5,35.138
0.0018181818,10,35.214
0.0018181818,20,35.462
0.0018181818,30,35.766
0.0018181818,40,36.855
0.0018181818,50,38.621
0.0018181818,60,41.297
0.0018181818,70,42.014
0.0018181818,80,41.29
0.0022222222,0,36.221
0.0022222222,5,36.378
0.0022222222,10,36.361
0.0022222222,20,36.731
0.0022222222,30,37.118
0.0022222222,40,37.852
0.0022222222,50,39.835
0.0022222222,60,42.653
0.0022222222,70,43.672
0.0022222222,80,43.146
0.0028571429,0,37.849
0.0028571429,5,37.976
0.0028571429,10,38.112
0.0028571429,20,38.252
0.0028571429,30,38.816
0.0028571429,40,39.569
0.0028571429,50,42.699
0.0028571429,60,44.765
0.0028571429,70,46.581
0.0028571429,80,45.771
0.004,0,40.469
0.004,5,40.538
0.004,10,40.747
0.004,20,41.034
0.004,30,41.426
0.004,40,42.556
0.004,50,45.42
0.004,60,48.972
0.004,70,50.324
0.004,80,50.129
0.005,0,43.956
0.005,5,44.119
0.005,10,44.701
0.005,20,44.669
0.005,30,45.555
0.005,40,45.407
0.005,50,46.705
0.005,60,48.711
0.005,70,50.125
0.005,80,50.304
0.0066666667,0,41.158
0.0066666667,5,41.562
0.0066666667,10,41.625
0.0066666667,20,41.879
0.0066666667,30,40.976
0.0066666667,40,42.811
0.0066666667,50,45.723
0.0066666667,60,48.78
0.0066666667,70,54.304
0.0066666667,80,48.474
0.01,0,46.93
0.01,5,47.177
0.01,10,46.36
0.01,20,48.876
0.01,30,50.491
0.01,40,47.34
0.01,50,54.409
0.01,60,58.31
0.01,70,62.175
0.01,80,60.192
0.02,0,76.633
0.02,5,81.243
0.02,10,83.956
0.02,20,83.54
0.02,30,75.064
0.02,40,86.635
0.02,50,112.33
0.02,60,183.023
0.02,70,268.374
0.02,80,205.742
0.0333333333,0,265.028
0.0333333333,5,203.672
0.0333333333,10,210.131
0.0333333333,20,255.531
0.0333333333,30,367.261
0.0333333333,40,410.001
0.0333333333,50,579.546
0.0333333333,60,774.29
0.0333333333,70,930.8
0.0333333333,80,847.957
