0.006666666666666667,0,42.134
0.006666666666666667,70,48.989999999999995
0.006666666666666667,80,48.78
0.006666666666666667,20,43.138
0.006666666666666667,5,42.296
0.006666666666666667,40,44.62
0.006666666666666667,30,43.791000000000004
0.006666666666666667,60,47.986000000000004
0.006666666666666667,50,45.998000000000005
0.006666666666666667,10,42.527
0.0009523809523809524,0,46.394999999999996
0.0009523809523809524,70,52.211
0.0009523809523809524,80,52.592
0.0009523809523809524,20,47.342
0.0009523809523809524,5,46.5
0.0009523809523809524,40,49.5
0.0009523809523809524,30,47.105000000000004
0.0009523809523809524,60,50.539
0.0009523809523809524,50,48.894999999999996
0.0009523809523809524,10,46.737
0.02,0,47.852
0.02,70,63.748000000000005
0.02,80,62.373000000000005
0.02,20,51.407000000000004
0.02,5,49.037
0.02,40,54.557
0.02,30,52.063
0.02,60,59.458000000000006
0.02,50,54.485
0.02,10,49.149
0.01,0,43.481
0.01,70,52.629999999999995
0.01,80,52.016999999999996
0.01,20,45.092
0.01,5,43.63
0.01,40,46.547000000000004
0.01,30,45.64
0.01,60,50.980000000000004
0.01,50,47.431
0.01,10,44.255
0.001176470588235294,0,45.564
0.001176470588235294,70,52.234
0.001176470588235294,80,50.339999999999996
0.001176470588235294,20,46.33
0.001176470588235294,5,45.766000000000005
0.001176470588235294,40,46.947
0.001176470588235294,30,46.872
0.001176470588235294,60,50.851
0.001176470588235294,50,48.649
0.001176470588235294,10,46.223
0.0014285714285714286,0,44.743
0.0014285714285714286,70,50.097
0.0014285714285714286,80,50.885000000000005
0.0014285714285714286,20,45.027
0.0014285714285714286,5,44.832
0.0014285714285714286,40,46.035000000000004
0.0014285714285714286,30,45.398
0.0014285714285714286,60,48.411
0.0014285714285714286,50,47.735
0.0014285714285714286,10,45.230000000000004
0.005,0,42.501
0.005,70,48.935
0.005,80,48.095
0.005,20,43.159
0.005,5,42.592
0.005,40,44.093
0.005,30,43.634
0.005,60,47.232
0.005,50,45.795
0.005,10,42.841
0.004,0,42.546
0.004,70,48.219
0.004,80,48.620999999999995
0.004,20,43.388999999999996
0.004,5,42.684
0.004,40,44.284
0.004,30,43.432
0.004,60,47.163
0.004,50,45.967
0.004,10,42.868
0.0018181818181818182,0,43.858999999999995
0.0018181818181818182,70,47.922000000000004
0.0018181818181818182,80,47.495999999999995
0.0018181818181818182,20,44.464999999999996
0.0018181818181818182,5,43.900999999999996
0.0018181818181818182,40,44.823
0.0018181818181818182,30,44.355000000000004
0.0018181818181818182,60,48.171
0.0018181818181818182,50,45.879000000000005
0.0018181818181818182,10,44.028
0.03333333333333333,0,61.588
0.03333333333333333,70,118.627
0.03333333333333333,80,124.481
0.03333333333333333,20,72.84
0.03333333333333333,5,64.962
0.03333333333333333,40,95.20599999999999
0.03333333333333333,30,75.058
0.03333333333333333,60,106.28599999999999
0.03333333333333333,50,92.487
0.03333333333333333,10,70.98400000000001
0.002857142857142857,0,42.775999999999996
0.002857142857142857,70,47.575
0.002857142857142857,80,47.986000000000004
0.002857142857142857,20,43.018
0.002857142857142857,5,42.886
0.002857142857142857,40,44.763
0.002857142857142857,30,43.676
0.002857142857142857,60,46.95
0.002857142857142857,50,45.461
0.002857142857142857,10,42.977
0.0022222222222222222,0,43.245999999999995
0.0022222222222222222,70,49.024
0.0022222222222222222,80,47.864999999999995
0.0022222222222222222,20,44.058
0.0022222222222222222,5,43.386
0.0022222222222222222,40,45.0
0.0022222222222222222,30,44.269
0.0022222222222222222,60,47.958999999999996
0.0022222222222222222,50,46.0
0.0022222222222222222,10,43.561
