0.000952381,0,45.63
0.000952381,5,45.658
0.000952381,10,45.63
0.000952381,20,45.658
0.000952381,30,45.795
0.000952381,40,45.74
0.000952381,50,45.877
0.000952381,60,45.877
0.000952381,70,45.863
0.000952381,80,45.822
0.0011764706,0,44.272
0.0011764706,5,44.272
0.0011764706,10,44.272
0.0011764706,20,44.402
0.0011764706,30,44.38
0.0011764706,40,44.38
0.0011764706,50,44.293
0.0011764706,60,43.446
0.0011764706,70,44.424
0.0011764706,80,44.446
0.0014285714,0,43.31
0.0014285714,5,43.327
0.0014285714,10,43.327
0.0014285714,20,43.381
0.0014285714,30,43.434
0.0014285714,40,43.487
0.0014285714,50,42.46
0.0014285714,60,43.558
0.0014285714,70,43.487
0.0014285714,80,43.487
0.0018181818,0,42.871
0.0018181818,5,42.871
0.0018181818,10,42.914
0.0018181818,20,42.928
0.0018181818,30,42.986
0.0018181818,40,42.813
0.0018181818,50,42.914
0.0018181818,60,43.014
0.0018181818,70,43.115
0.0018181818,80,42.295
0.0022222222,0,42.337
0.0022222222,5,42.349
0.0022222222,10,42.36
0.0022222222,20,42.36
0.0022222222,30,42.372
0.0022222222,40,42.465
0.0022222222,50,42.465
0.0022222222,60,42.459
0.0022222222,70,42.581
0.0022222222,80,42.651
0.0028571429,0,42.091
0.0028571429,5,42.1
0.0028571429,10,42.1
0.0028571429,20,42.146
0.0028571429,30,42.128
0.0028571429,40,42.228
0.0028571429,50,42.174
0.0028571429,60,41.635
0.0028571429,70,42.265
0.0028571429,80,42.288
0.004,0,41.652
0.004,5,41.666
0.004,10,41.666
0.004,20,41.79
0.004,30,41.764
0.004,40,41.879
0.004,50,41.446
0.004,60,42.007
0.004,70,41.934
0.004,80,41.987
0.005,0,41.835
0.005,5,41.846
0.005,10,41.867
0.005,20,41.963
0.005,30,42.048
0.005,40,42.184
0.005,50,42.08
0.005,60,42.144
0.005,70,42.247
0.005,80,42.22
0.0066666667,0,42.473
0.0066666667,5,42.485
0.0066666667,10,42.489
0.0066666667,20,42.543
0.0066666667,30,42.627
0.0066666667,40,42.649
0.0066666667,50,42.656
0.0066666667,60,42.631
0.0066666667,70,42.715
0.0066666667,80,42.933
0.01,0,44.462
0.01,5,44.371
0.01,10,44.51
0.01,20,44.47
0.01,30,44.583
0.01,40,44.757
0.01,50,44.597
0.01,60,44.59
0.01,70,44.732
0.01,80,45.263
0.02,0,47.563
0.02,5,47.679
0.02,10,47.975
0.02,20,47.089
0.02,30,49.202
0.02,40,48.185
0.02,50,48.162
0.02,60,48.225
0.02,70,48.311
0.02,80,49.377
0.0333333333,0,56.632
0.0333333333,5,56.689
0.0333333333,10,57.246
0.0333333333,20,60.179
0.0333333333,30,61.22
0.0333333333,40,61.109
0.0333333333,50,62.741
0.0333333333,60,62.217
0.0333333333,70,66.435
0.0333333333,80,66.393
