0.000952381,0,35.8934
0.000952381,5,35.9434
0.000952381,10,35.9374
0.000952381,20,35.9566
0.000952381,30,36.0696
0.000952381,40,36.1444
0.000952381,50,36.2332
0.000952381,60,36.4648
0.000952381,70,36.732
0.000952381,80,36.8738
0.0011764706,0,34.879
0.0011764706,5,34.9172
0.0011764706,10,34.9176
0.0011764706,20,34.941
0.0011764706,30,35.038
0.0011764706,40,35.1122
0.0011764706,50,35.216
0.0011764706,60,35.489
0.0011764706,70,35.7306
0.0011764706,80,36.0262
0.0014285714,0,34.15
0.0014285714,5,34.1922
0.0014285714,10,34.2058
0.0014285714,20,34.2828
0.0014285714,30,34.3736
0.0014285714,40,34.3978
0.0014285714,50,34.4904
0.0014285714,60,34.7068
0.0014285714,70,34.9916
0.0014285714,80,35.2628
0.0018181818,0,37.0152
0.0018181818,5,37.043
0.0018181818,10,37.0732
0.0018181818,20,37.2276
0.0018181818,30,37.1978
0.0018181818,40,37.2858
0.0018181818,50,37.366
0.0018181818,60,37.9362
0.0018181818,70,37.8342
0.0018181818,80,38.5958
0.0022222222,0,36.6698
0.0022222222,5,36.6946
0.0022222222,10,36.7266
0.0022222222,20,36.8006
0.0022222222,30,36.8732
0.0022222222,40,36.985
0.0022222222,50,37.0708
0.0022222222,60,37.251
0.0022222222,70,37.4206
0.0022222222,80,37.6744
0.0028571429,0,35.739
0.0028571429,5,35.7784
0.0028571429,10,35.8256
0.0028571429,20,35.873
0.0028571429,30,35.9584
0.0028571429,40,36.0308
0.0028571429,50,36.1544
0.0028571429,60,36.399
0.0028571429,70,36.7154
0.0028571429,80,37.0036
0.004,0,37.89
0.004,5,37.9246
0.004,10,37.9596
0.004,20,38.2328
0.004,30,38.2386
0.004,40,38.2758
0.004,50,38.4174
0.004,60,38.764
0.004,70,38.5872
0.004,80,39.0492
0.005,0,40.1964
0.005,5,40.247
0.005,10,40.0736
0.005,20,40.2958
0.005,30,40.2866
0.005,40,40.8966
0.005,50,40.5774
0.005,60,41.0006
0.005,70,41.249
0.005,80,40.6374
0.0066666667,0,40.2852
0.0066666667,5,39.9178
0.0066666667,10,40.5476
0.0066666667,20,40.6958
0.0066666667,30,40.6196
0.0066666667,40,40.9644
0.0066666667,50,40.7928
0.0066666667,60,41.2916
0.0066666667,70,41.2012
0.0066666667,80,41.6094
0.01,0,46.0864
0.01,5,45.7532
0.01,10,45.742
0.01,20,45.6202
0.01,30,46.435
0.01,40,46.9752
0.01,50,46.1552
0.01,60,46.8602
0.01,70,46.1186
0.01,80,48.9988
0.02,0,74.9718
0.02,5,76.6578
0.02,10,78.0392
0.02,20,79.17
0.02,30,78.4568
0.02,40,81.261
0.02,50,80.045
0.02,60,84.6996
0.02,70,80.818
0.02,80,86.3534
0.033,0,250.9796
0.033,5,244.7194
0.033,10,247.454
0.033,20,230.5532
0.033,30,262.053
0.033,40,249.2674
0.033,50,230.0136
0.033,60,259.6868
0.033,70,290.8206
0.033,80,327.0592
