0.000952381,0,35.8934
0.000952381,5,36.035
0.000952381,10,36.264
0.000952381,20,36.9852
0.000952381,30,40.3802
0.000952381,40,43.3418
0.000952381,50,38.54
0.000952381,60,37.275
0.000952381,70,38.916
0.000952381,80,40.081
0.0011764706,0,34.879
0.0011764706,5,35.1138
0.0011764706,10,35.2196
0.0011764706,20,35.9408
0.0011764706,30,39.3598
0.0011764706,40,42.2588
0.0011764706,50,37.673
0.0011764706,60,36.2778
0.0011764706,70,37.7398
0.0011764706,80,39.09
0.0014285714,0,34.15
0.0014285714,5,34.3704
0.0014285714,10,34.5804
0.0014285714,20,35.2304
0.0014285714,30,38.6876
0.0014285714,40,41.4848
0.0014285714,50,37.1118
0.0014285714,60,35.6022
0.0014285714,70,37.0688
0.0014285714,80,38.3598
0.0018181818,0,37.0152
0.0018181818,5,37.2124
0.0018181818,10,37.77
0.0018181818,20,38.3642
0.0018181818,30,41.0952
0.0018181818,40,44.1666
0.0018181818,50,39.4874
0.0018181818,60,38.4624
0.0018181818,70,39.428
0.0018181818,80,41.3778
0.0022222222,0,36.6698
0.0022222222,5,36.9232
0.0022222222,10,36.9614
0.0022222222,20,37.8664
0.0022222222,30,42.1764
0.0022222222,40,43.7052
0.0022222222,50,39.59
0.0022222222,60,38.0902
0.0022222222,70,39.3268
0.0022222222,80,40.7508
0.0028571429,0,35.739
0.0028571429,5,36.0166
0.0028571429,10,36.3192
0.0028571429,20,36.962
0.0028571429,30,40.7494
0.0028571429,40,43.9666
0.0028571429,50,39.2122
0.0028571429,60,37.398
0.0028571429,70,38.9226
0.0028571429,80,40.656
0.004,0,37.89
0.004,5,38.199
0.004,10,38.3962
0.004,20,39.1722
0.004,30,43.6932
0.004,40,46.4942
0.004,50,41.5982
0.004,60,39.7148
0.004,70,41.2282
0.004,80,43.5278
0.005,0,40.1964
0.005,5,40.4156
0.005,10,41.1524
0.005,20,40.6402
0.005,30,44.775
0.005,40,48.4048
0.005,50,43.2012
0.005,60,41.8156
0.005,70,43.3438
0.005,80,45.7854
0.0066666667,0,40.2852
0.0066666667,5,40.634
0.0066666667,10,40.8144
0.0066666667,20,42.0874
0.0066666667,30,46.4092
0.0066666667,40,51.3502
0.0066666667,50,44.7214
0.0066666667,60,42.585
0.0066666667,70,43.7018
0.0066666667,80,46.1504
0.01,0,46.0864
0.01,5,46.2634
0.01,10,46.1678
0.01,20,47.5548
0.01,30,54.1818
0.01,40,60.3406
0.01,50,51.8032
0.01,60,47.6348
0.01,70,51.1488
0.01,80,55.4356
0.02,0,74.9718
0.02,5,78.0748
0.02,10,75.9546
0.02,20,86.3332
0.02,30,146.6758
0.02,40,188.2046
0.02,50,114.0222
0.02,60,90.3922
0.02,70,119.4152
0.02,80,129.6912
0.0333333333,0,250.9796
0.0333333333,5,242.1968
0.0333333333,10,256.4604
0.0333333333,20,328.8314
0.0333333333,30,585.3936
0.0333333333,40,847.5926
0.0333333333,50,407.0376
0.0333333333,60,358.7708
0.0333333333,70,422.4716
0.0333333333,80,565.227
