0.000952381,0,36.247
0.000952381,5,36.312
0.000952381,10,36.468
0.000952381,20,36.766
0.000952381,30,37.091
0.000952381,40,37.403
0.000952381,50,39.39
0.000952381,60,42.364
0.000952381,70,43.571
0.000952381,80,42.701
0.0011764706,0,35.202
0.0011764706,5,35.319
0.0011764706,10,35.372
0.0011764706,20,35.723
0.0011764706,30,36.085
0.0011764706,40,36.489
0.0011764706,50,38.468
0.0011764706,60,41.883
0.0011764706,70,42.394
0.0011764706,80,41.702
0.0014285714,0,34.493
0.0014285714,5,34.598
0.0014285714,10,34.729
0.0014285714,20,34.93
0.0014285714,30,35.384
0.0014285714,40,35.952
0.0014285714,50,38.031
0.0014285714,60,40.86
0.0014285714,70,42.022
0.0014285714,80,40.843
0.0018181818,0,35.543
0.0018181818,5,35.653
0.0018181818,10,35.838
0.0018181818,20,36.052
0.0018181818,30,36.546
0.0018181818,40,39.007
0.0018181818,50,40.581
0.0018181818,60,41.983
0.0018181818,70,45.144
0.0018181818,80,42.471
0.0022222222,0,37.836
0.0022222222,5,38
0.0022222222,10,38.068
0.0022222222,20,38.362
0.0022222222,30,38.582
0.0022222222,40,39.463
0.0022222222,50,40.113
0.0022222222,60,43.192
0.0022222222,70,43.593
0.0022222222,80,43.119
0.0028571429,0,36.044
0.0028571429,5,36.163
0.0028571429,10,36.762
0.0028571429,20,36.665
0.0028571429,30,37.211
0.0028571429,40,38.068
0.0028571429,50,40.07
0.0028571429,60,43.018
0.0028571429,70,45.237
0.0028571429,80,43.492
0.004,0,38.94
0.004,5,39.088
0.004,10,40.295
0.004,20,40.824
0.004,30,41.276
0.004,40,41.37
0.004,50,44.414
0.004,60,44.296
0.004,70,49.791
0.004,80,46.881
0.005,0,42.792
0.005,5,43.015
0.005,10,42.544
0.005,20,41.887
0.005,30,42.617
0.005,40,43.848
0.005,50,45.652
0.005,60,47.828
0.005,70,48.537
0.005,80,50.539
0.0066666667,0,39.006
0.0066666667,5,40.205
0.0066666667,10,39.783
0.0066666667,20,39.785
0.0066666667,30,40.895
0.0066666667,40,41.546
0.0066666667,50,45.592
0.0066666667,60,49.342
0.0066666667,70,52.84
0.0066666667,80,51.669
0.01,0,46.631
0.01,5,45.664
0.01,10,48.804
0.01,20,46.789
0.01,30,48.302
0.01,40,50.03
0.01,50,53.74
0.01,60,59.829
0.01,70,60.703
0.01,80,58.63
0.02,0,73.965
0.02,5,72.815
0.02,10,78.555
0.02,20,87.264
0.02,30,100.73
0.02,40,88.993
0.02,50,114.216
0.02,60,167.917
0.02,70,171.513
0.02,80,231.574
0.0333333333,0,238.211
0.0333333333,5,167.469
0.0333333333,10,290.374
0.0333333333,20,250.87
0.0333333333,30,326.837
0.0333333333,40,412.537
0.0333333333,50,392.396
0.0333333333,60,730.283
0.0333333333,70,980.19
0.0333333333,80,825.154
