0.000952381,0,36.247
0.000952381,5,36.273
0.000952381,10,36.364
0.000952381,20,36.351
0.000952381,30,36.39
0.000952381,40,36.468
0.000952381,50,36.584
0.000952381,60,36.506
0.000952381,70,36.753
0.000952381,80,36.779
0.0011764706,0,35.202
0.0011764706,5,35.213
0.0011764706,10,35.298
0.0011764706,20,35.34
0.0011764706,30,35.33
0.0011764706,40,35.426
0.0011764706,50,35.532
0.0011764706,60,35.468
0.0011764706,70,35.798
0.0011764706,80,36.34
0.0014285714,0,34.493
0.0014285714,5,34.555
0.0014285714,10,34.563
0.0014285714,20,34.633
0.0014285714,30,34.729
0.0014285714,40,34.825
0.0014285714,50,34.79
0.0014285714,60,34.869
0.0014285714,70,35.131
0.0014285714,80,35.271
0.0018181818,0,35.543
0.0018181818,5,35.55
0.0018181818,10,35.625
0.0018181818,20,35.735
0.0018181818,30,35.715
0.0018181818,40,35.838
0.0018181818,50,35.99
0.0018181818,60,37.921
0.0018181818,70,36.237
0.0018181818,80,38.478
0.0022222222,0,37.836
0.0022222222,5,37.847
0.0022222222,10,37.927
0.0022222222,20,38.011
0.0022222222,30,38.011
0.0022222222,40,38.153
0.0022222222,50,38.175
0.0022222222,60,38.271
0.0022222222,70,38.412
0.0022222222,80,38.141
0.0028571429,0,36.044
0.0028571429,5,36.097
0.0028571429,10,36.163
0.0028571429,20,36.181
0.0028571429,30,36.251
0.0028571429,40,36.304
0.0028571429,50,36.441
0.0028571429,60,36.604
0.0028571429,70,36.828
0.0028571429,80,37.247
0.004,0,38.94
0.004,5,38.978
0.004,10,39.031
0.004,20,40.1
0.004,30,39.251
0.004,40,39.37
0.004,50,39.705
0.004,60,40.715
0.004,70,39.777
0.004,80,40.451
0.005,0,42.792
0.005,5,42.857
0.005,10,41.935
0.005,20,42.348
0.005,30,42.311
0.005,40,42.368
0.005,50,42.035
0.005,60,43.19
0.005,70,42.054
0.005,80,42.524
0.0066666667,0,39.006
0.0066666667,5,39.049
0.0066666667,10,39.347
0.0066666667,20,39.479
0.0066666667,30,39.933
0.0066666667,40,39.511
0.0066666667,50,41.122
0.0066666667,60,40.807
0.0066666667,70,39.998
0.0066666667,80,40.912
0.01,0,46.631
0.01,5,46.704
0.01,10,43.85
0.01,20,46.474
0.01,30,48.937
0.01,40,47.876
0.01,50,46.662
0.01,60,49.931
0.01,70,46.247
0.01,80,47.908
0.02,0,73.965
0.02,5,71.391
0.02,10,75.365
0.02,20,82.168
0.02,30,75.649
0.02,40,76.244
0.02,50,76.964
0.02,60,91.778
0.02,70,81.004
0.02,80,87.281
0.0333333333,0,238.211
0.0333333333,5,164.396
0.0333333333,10,196.091
0.0333333333,20,209.303
0.0333333333,30,277.851
0.0333333333,40,265.821
0.0333333333,50,195.442
0.0333333333,60,176.251
0.0333333333,70,270.927
0.0333333333,80,285.629
